Loads,data_time,PDem,QDem,ZIP_P_P,ZIP_P_I,ZIP_P_Z,ZIP_Q_P,ZIP_Q_I,ZIP_Q_Z
LOAD3,130,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,140,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,150,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,160,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,170,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,180,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,190,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,200,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,210,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,220,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,230,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,240,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,250,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,260,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,270,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,280,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,290,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,300,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,310,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,320,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,330,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,340,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,350,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,360,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,370,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,380,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,390,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,400,98,-4.0505,0.064286,0.58684,0.34888,2.8284,-3.0431,1.2147
LOAD3,410,268,211.0823,0.53097,0.27802,0.19101,0.55804,-0.9542,1.3962
LOAD3,420,304,208.3486,0.45724,0.33214,0.21063,0.55572,-0.9335,1.3778
LOAD3,430,128,-4.0505,0.021094,0.61102,0.36789,2.8284,-3.0431,1.2147
LOAD3,440,264,-6.7842,-0.047727,0.65784,0.38989,1.9059,-1.6273,0.72141
LOAD3,450,124,-6.7842,0.033871,0.62153,0.3446,1.9059,-1.6273,0.72141
LOAD3,460,270,-21.2303,0.28278,0.46367,0.25356,4.4487,-5.5562,2.1075
LOAD3,470,102,-15.3074,0.92451,0.056471,0.01902,5.9769,-7.9115,2.9346
LOAD3,480,102,-15.3074,0.92451,0.056471,0.01902,5.9769,-7.9115,2.9346
LOAD3,490,272,199.8254,0.84669,0.083676,0.069632,0.88422,-1.3893,1.505
LOAD3,500,272,199.8254,0.84669,0.083676,0.069632,0.88422,-1.3893,1.505
LOAD3,510,96,-12.5737,0.97917,0,0.020833,7.1492,-9.7182,3.569
LOAD3,520,57,-1.3168,0.17895,0.48421,0.33684,6.5249,-8.7165,3.1916
LOAD3,530,77,-1.3168,0.1013,0.53766,0.36104,6.5249,-8.7165,3.1916
LOAD3,540,207,-1.3168,0.037681,0.2,0.76232,6.5249,-8.7165,3.1916
LOAD3,550,307,-6.019,0.10671,0.28544,0.60785,7.0478,-9.5556,3.5078
LOAD3,560,388,-9.2083,0.16059,0.3143,0.5251,4.8544,-6.1771,2.3227
LOAD3,570,4441,1040.1527,0.50963,-0.2332,0.72357,0.84803,-1.3627,1.5146
LOAD3,580,2387,1033.598,0.96743,-0.43386,0.46643,0.88721,-1.4148,1.5276
LOAD3,590,361,-15.3074,0.32382,0.19753,0.47864,5.9769,-7.9115,2.9346
LOAD3,600,336,-15.3074,0.35685,0.16089,0.48226,5.9769,-7.9115,2.9346
LOAD3,610,2336,-15.3074,0.051327,0.023142,0.92553,5.9769,-7.9115,2.9346
LOAD3,620,2262,-15.3074,0.040097,0.011698,0.94821,5.9769,-7.9115,2.9346
LOAD3,630,2132,-15.3074,0.042542,0.012411,0.94505,5.9769,-7.9115,2.9346
LOAD3,640,3129,-12.5737,0.02659,0.019847,0.95356,7.1492,-9.7182,3.569
LOAD3,650,3190,213.816,0.045078,0.018307,0.93661,0.5604,-0.97542,1.415
LOAD3,660,2730,213.816,0.055311,0.0062271,0.93846,0.5604,-0.97542,1.415
LOAD3,670,1647,-1.3168,0.0069217,0.012568,0.98051,6.5249,-8.7165,3.1916
LOAD3,680,1387,-1.3168,0.0047585,0.034823,0.96042,6.5249,-8.7165,3.1916
LOAD3,690,1027,-1.3168,0.0064265,0.04703,0.94654,6.5249,-8.7165,3.1916
LOAD3,700,957,-1.3168,0.015674,0,0.98433,6.5249,-8.7165,3.1916
LOAD3,710,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,720,29,-6.7842,0.53793,0.39724,0.064828,1.9059,-1.6273,0.72141
LOAD3,730,199,208.3486,0.76181,0.14332,0.094874,0.55572,-0.9335,1.3778
LOAD3,740,206,205.1593,0.73762,0.17107,0.091311,0.5531,-0.90998,1.3569
LOAD3,750,168,-7.2398,0.91458,0.074286,0.011131,1.8155,-1.4886,0.67306
LOAD3,760,185,-1.3168,0.80757,0.11189,0.080541,6.5249,-8.7165,3.1916
LOAD3,770,155,-1.3168,0.9871,0,0.012903,6.5249,-8.7165,3.1916
LOAD3,780,155,-1.3168,0.9871,0,0.012903,6.5249,-8.7165,3.1916
LOAD3,790,195,-1.3168,0.76,0.14154,0.098462,6.5249,-8.7165,3.1916
LOAD3,800,189,-1.3168,0.98942,0,0.010582,6.5249,-8.7165,3.1916
LOAD3,810,359,213.816,0.89972,0.047354,0.052925,0.5604,-0.97542,1.415
LOAD3,820,359,213.816,0.89972,0.047354,0.052925,0.5604,-0.97542,1.415
LOAD3,830,189,-1.3168,0.98942,0,0.010582,6.5249,-8.7165,3.1916
LOAD3,840,189,-1.3168,0.98942,0,0.010582,6.5249,-8.7165,3.1916
LOAD3,850,411,22.9937,0.6545,0.20985,0.13564,2.3055,-1.9463,0.64076
LOAD3,860,377,22.9937,0.62334,0.22878,0.14788,2.3055,-1.9463,0.64076
LOAD3,870,377,22.9937,0.62334,0.22878,0.14788,2.3055,-1.9463,0.64076
LOAD3,880,358,20.26,0.66564,0.20883,0.12553,2.1222,-1.6928,0.5706
LOAD3,890,578,224.0024,0.64455,0.23012,0.12533,0.68596,-0.92532,1.2394
LOAD3,900,578,224.0024,0.64455,0.23012,0.12533,0.68596,-0.92532,1.2394
LOAD3,910,305,8.8697,0.30934,0.45954,0.23111,1.6264,-1.0072,0.38084
LOAD3,920,240,-15.4408,-0.027042,0.676,0.35104,1.0719,-0.34728,0.27538
LOAD3,930,260,-15.4408,-0.034192,0.67708,0.35712,1.0719,-0.34728,0.27538
LOAD3,940,2309,-4.0505,0.013452,0.047917,0.93863,2.8284,-3.0431,1.2147
LOAD3,950,261,-4.0505,0.095096,0.56138,0.34352,2.8284,-3.0431,1.2147
LOAD3,960,284,-4.0505,0.077676,0.5718,0.35053,2.8284,-3.0431,1.2147
LOAD3,970,544,211.0823,0.29937,0.27903,0.4216,0.55804,-0.9542,1.3962
LOAD3,980,604,211.0823,0.25772,0.31985,0.42243,0.55804,-0.9542,1.3962
LOAD3,990,2747,-4.0505,0.0071569,0.064139,0.9287,2.8284,-3.0431,1.2147
LOAD3,1000,4582,-4.0505,0.0039241,0.040561,0.95552,2.8284,-3.0431,1.2147
LOAD3,1010,2133,-4.0505,-0.0017722,0.054135,0.94764,2.8284,-3.0431,1.2147
LOAD3,1020,312,-4.0505,-0.012115,0.3701,0.64202,2.8284,-3.0431,1.2147
LOAD3,1030,306,-1.3168,-0.013333,0.35853,0.6548,6.5249,-8.7165,3.1916
LOAD3,1040,2144,-6.7842,-0.001903,0.058153,0.94375,1.9059,-1.6273,0.72141
LOAD3,1050,2212,211.0823,0.074873,0.061447,0.86368,0.55804,-0.9542,1.3962
LOAD3,1060,2146,213.816,0.080391,0.041361,0.87825,0.5604,-0.97542,1.415
LOAD3,1070,198,-6.019,0.34505,0.39727,0.25768,7.0478,-9.5556,3.5078
LOAD3,1080,2583,-6.019,0.023105,0.049686,0.92721,7.0478,-9.5556,3.5078
LOAD3,1090,2665,-6.019,0.018702,0.069388,0.91191,7.0478,-9.5556,3.5078
LOAD3,1100,372,-6.019,0.12753,0.53419,0.33828,7.0478,-9.5556,3.5078
LOAD3,1110,410,-20.1431,0.11744,0.56905,0.31351,2.4791,-2.5186,1.0395
LOAD3,1120,377,-8.7527,0.43592,0.35021,0.21387,5.0751,-6.5172,2.442
LOAD3,1130,507,206.38,0.60185,0.23951,0.15864,0.69827,-1.1412,1.443
LOAD3,1140,501,209.1137,0.60846,0.23088,0.16066,0.70232,-1.1643,1.462
LOAD3,1150,351,-6.019,0.47419,0.32043,0.20538,7.0478,-9.5556,3.5078
LOAD3,1160,252,-8.7527,0.098333,0.55952,0.34214,5.0751,-6.5172,2.442
LOAD3,1170,262,-8.7527,0.09,0.5645,0.3455,5.0751,-6.5172,2.442
LOAD3,1180,159,-11.942,0.23352,0.49509,0.27138,3.8692,-4.6597,1.7905
LOAD3,1190,2543,-7.2398,0.011691,0.049949,0.93836,1.8155,-1.4886,0.67306
LOAD3,1200,2529,-7.2398,0.01242,0.046406,0.94117,1.8155,-1.4886,0.67306
LOAD3,1210,366,207.893,0.46396,0.3294,0.20664,0.55534,-0.9301,1.3748
LOAD3,1220,399,203.1907,0.5083,0.30216,0.18955,0.69367,-1.115,1.4214
LOAD3,1230,183,-9.2083,0.38967,0.38361,0.22672,4.8544,-6.1771,2.3227
LOAD3,1240,148,-9.2083,0.5102,0.31115,0.17865,4.8544,-6.1771,2.3227
LOAD3,1250,287,-20.4652,0.51328,0.3047,0.18202,6.1406,-8.1652,3.0246
LOAD3,1260,292,-20.4652,0.37202,0.39164,0.23634,6.1406,-8.1652,3.0246
LOAD3,1270,242,-20.4652,0.47368,0.33,0.19632,6.1406,-8.1652,3.0246
LOAD3,1280,2541,-20.4652,0.045773,0.027627,0.9266,6.1406,-8.1652,3.0246
LOAD3,1290,402,195.1231,0.62602,0.22311,0.15087,1.0113,-1.5587,1.5474
LOAD3,1300,356,200.4571,0.48008,0.32576,0.19416,0.68983,-1.0931,1.4033
LOAD3,1310,126,-14.6757,0.33421,0.4569,0.20889,3.2389,-3.6889,1.45
LOAD3,1320,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1330,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1340,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1350,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1360,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1370,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,1380,193,211.0823,0.78394,0.11793,0.098135,0.55804,-0.9542,1.3962
LOAD3,1390,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1400,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1410,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1420,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1430,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD3,1440,23,-4.0505,0.66522,0.25043,0.084348,2.8284,-3.0431,1.2147
LOAD4,10,485,-53.6271,0.36746,0.46287,0.16967,1.5217,-1.0461,0.52439
LOAD4,20,735,186.8154,0.43948,0.38761,0.17291,0.69449,-0.93482,1.2403
LOAD4,30,740,193.6496,0.43226,0.38418,0.18357,0.70221,-0.97443,1.2722
LOAD4,40,680,193.6496,0.48099,0.35719,0.16182,0.70221,-0.97443,1.2722
LOAD4,50,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,60,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,70,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,80,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,90,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,100,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,110,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,120,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,130,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,140,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,150,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,160,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,170,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,180,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,190,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,200,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,210,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,220,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,230,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,240,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,250,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,260,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,270,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,280,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,290,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,300,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,310,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,320,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,330,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,340,42,-2.2799,0.41905,0.32857,0.25238,7.25,-9.88,3.63
LOAD4,350,42,-2.2799,0.41905,0.32857,0.25238,7.25,-9.88,3.63
LOAD4,360,265,-2.2799,0.020226,0.31766,0.66211,7.25,-9.88,3.63
LOAD4,370,226,-11.8478,0.060221,0.2785,0.66128,1.6939,-1.3117,0.61777
LOAD4,380,448,228.5947,0.36109,0.23219,0.40672,0.5656,-0.92886,1.3633
LOAD4,390,442,231.3284,0.36532,0.22231,0.41238,0.56774,-0.94704,1.3793
LOAD4,400,750,176.6548,0.19321,0.45757,0.34921,0.5322,-0.64565,1.1134
LOAD4,410,1298,157.0544,0.13237,0.51692,0.35072,0.76457,-0.93588,1.1713
LOAD4,420,619,-60.1518,0.11279,0.48591,0.40129,1.9346,-1.6828,0.74825
LOAD4,430,561,-46.4834,0.35943,0.44053,0.20004,2.3947,-2.3923,0.99767
LOAD4,440,623,-24.614,0.29862,0.44456,0.25682,4.1936,-5.1665,1.973
LOAD4,450,451,-16.4129,0.45149,0.34018,0.20834,6.1041,-8.1128,3.0087
LOAD4,460,389,-16.4129,0.54257,0.28442,0.17301,6.1041,-8.1128,3.0087
LOAD4,470,389,-21.1098,0.50594,0.32144,0.17262,4.1317,-5.0711,1.9394
LOAD4,480,444,-34.7782,0.43989,0.38534,0.17477,2.6533,-2.7912,1.1379
LOAD4,490,354,-13.9851,0.40963,0.38246,0.20791,2.5431,-2.6212,1.0781
LOAD4,500,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,510,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,520,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,530,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,540,204,-11.8478,0.71672,0.20706,0.076225,1.6939,-1.3117,0.61777
LOAD4,550,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,560,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,570,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,580,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,590,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,600,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,610,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,620,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,630,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,640,151,-2.2799,0.98675,0,0.013245,7.25,-9.88,3.63
LOAD4,650,151,-2.2799,0.98675,0,0.013245,7.25,-9.88,3.63
LOAD4,660,157,-5.0136,0.95096,0.036688,0.012357,3.4986,-4.0948,1.5962
LOAD4,670,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,680,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,690,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,700,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,710,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,720,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,730,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,740,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,750,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,760,417,224.6258,0.60863,0.22758,0.16379,0.926,-1.4636,1.5376
LOAD4,770,2738,-21.284,0.034332,0.049569,0.9161,5.4827,-7.1545,2.6719
LOAD4,780,2275,-7.7472,0.0027253,0.041459,0.95582,2.3947,-2.3923,0.99767
LOAD4,790,1163,407.7722,0.87154,-0.4086,0.53706,0.92517,-1.4767,1.5516
LOAD4,800,1283,407.7722,0.7788,-0.30585,0.52705,0.92517,-1.4767,1.5516
LOAD4,810,2944,43.2815,0.033424,0.044565,0.92201,1.1931,-1.8327,1.6396
LOAD4,820,2944,43.2815,0.033424,0.044565,0.92201,1.1931,-1.8327,1.6396
LOAD4,830,5206,19.586,0.028217,0.017042,0.95474,1.359,-1.6601,1.3011
LOAD4,840,645,117.0872,0.5773,-0.094791,0.51749,1.1259,-1.6235,1.4976
LOAD4,850,72,-9.4045,0.97222,0,0.027778,7.25,-9.88,3.63
LOAD4,860,72,-9.4045,0.97222,0,0.027778,7.25,-9.88,3.63
LOAD4,870,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,880,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,890,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,900,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,910,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,920,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,930,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,940,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD4,950,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,960,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,970,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,980,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,990,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1000,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1010,2342,-2.2799,0.0079249,0.0035354,0.98854,7.25,-9.88,3.63
LOAD4,1020,170,-5.0136,0.019176,0.61024,0.37059,3.4986,-4.0948,1.5962
LOAD4,1030,150,-5.0136,0.037733,0.5996,0.36267,3.4986,-4.0948,1.5962
LOAD4,1040,104,-11.3921,0.13038,0.59596,0.27365,1.7469,-1.3933,0.64647
LOAD4,1050,229,-28.2498,0.021179,0.69092,0.2879,0.92524,-0.12627,0.20103
LOAD4,1060,599,-56.3572,-0.021803,0.69876,0.32304,0.90925,-0.10161,0.19236
LOAD4,1070,835,-109.2084,-0.02594,0.7338,0.29214,0.64828,0.30085,0.050871
LOAD4,1080,683,-71.8481,-0.025417,0.71113,0.31429,0.79299,0.077691,0.12932
LOAD4,1090,785,219.6231,0.16071,0.52706,0.31223,0.61517,-0.9587,1.3435
LOAD4,1100,889,172.2393,0.14776,0.57771,0.27453,0.57753,-0.69945,1.1219
LOAD4,1110,901,216.8895,0.1257,0.54983,0.32446,0.61263,-0.94121,1.3286
LOAD4,1120,782,219.0268,0.14161,0.54174,0.31665,0.55845,-0.86825,1.3098
LOAD4,1130,676,-31.4428,-0.019911,0.65645,0.36346,1.8666,-1.578,0.71137
LOAD4,1140,876,-31.4428,-0.042763,0.66411,0.37865,1.8666,-1.578,0.71137
LOAD4,1150,828,-64.2469,-0.023502,0.68609,0.33742,1.1024,-0.39952,0.29709
LOAD4,1160,2826,-36.9101,0.0026681,0.1196,0.87774,1.6449,-1.2361,0.59119
LOAD4,1170,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1180,218,-21.8749,0.17399,0.55995,0.26606,2.5212,-2.5874,1.0663
LOAD4,1190,371,-61.8372,0.36612,0.47911,0.15477,2.6371,-2.7662,1.1291
LOAD4,1200,475,-61.5313,0.40543,0.41893,0.17564,3.684,-4.3806,1.6967
LOAD4,1210,2294,-50.7283,0.04748,0.061582,0.89094,2.5538,-2.6377,1.0839
LOAD4,1220,1193,362.0575,0.93547,-0.35125,0.41578,1.0774,-1.5766,1.4993
LOAD4,1230,1202,357.957,0.92884,-0.34143,0.41259,1.0711,-1.5562,1.4851
LOAD4,1240,402,-6.5337,0.54843,0.21294,0.23863,1.747,-2.0271,1.2801
LOAD4,1250,402,-6.5337,0.54843,0.21294,0.23863,1.747,-2.0271,1.2801
LOAD4,1260,312,283.724,0.91026,-0.13782,0.22756,0.62336,-1.0631,1.4398
LOAD4,1270,727,334.2934,0.73105,-0.026685,0.29564,0.73145,-1.0848,1.3533
LOAD4,1280,434,210.0762,0.56065,0.28876,0.1506,0.84907,-1.2732,1.4241
LOAD4,1290,412,210.0762,0.59699,0.26733,0.13568,0.84907,-1.2732,1.4241
LOAD4,1300,160,-23.2417,0.28375,0.51787,0.19838,2.3947,-2.3923,0.99767
LOAD4,1310,165,-18.682,0.054303,0.65691,0.28879,1.2096,-0.5648,0.3552
LOAD4,1320,175,-5.0136,0.0152,0.61251,0.37229,3.4986,-4.0948,1.5962
LOAD4,1330,140,-15.0371,0.075714,0.63557,0.28871,1.4131,-0.87866,0.46553
LOAD4,1340,195,-28.7055,0.046667,0.69246,0.26087,0.91643,-0.11268,0.19625
LOAD4,1350,219,-34.1728,0.037717,0.70699,0.2553,0.82901,0.022142,0.14885
LOAD4,1360,219,-34.1728,0.037717,0.70699,0.2553,0.82901,0.022142,0.14885
LOAD4,1370,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1380,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1390,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1400,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1410,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1420,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1430,22,-2.2799,0.90909,0,0.090909,7.25,-9.88,3.63
LOAD4,1440,212,238.1626,0.81132,0.089623,0.099057,0.57331,-0.99425,1.4209
LOAD5,10,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,20,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,30,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,40,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,50,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,60,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,70,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,80,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
LOAD5,90,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
LOAD5,100,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
LOAD5,110,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,120,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,130,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,140,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,150,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,160,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,170,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,180,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,190,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
LOAD5,200,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
LOAD5,210,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,220,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,230,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,240,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,250,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,260,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,270,210,223.3209,0.79214,0.11771,0.090143,0.58002,-0.97724,1.3972
LOAD5,280,30,-4.4667,0.745,0.224,0.031,3.0447,-3.3439,1.2992
LOAD5,290,230,248.6307,0.79283,0.11617,0.091,0.5732,-0.97068,1.3975
